Projeto,Data_votacao,Partido_na_data_votacao,Deputado,UF,Voto,Avaliado_por,Avaliacao,Relevancia,Nome_consulta
MPV 676/2015,30/09/15,PSD,Delegado Éder Mauro,PA,Sim,RB,Favorável,Muito relevante,DELEGADO ÉDER MAURO
MPV 676/2015,30/09/15,PSD,Diego Andrade,MG,Sim,RB,Favorável,Muito relevante,DIEGO ANDRADE
MPV 676/2015,30/09/15,PSD,Fábio Mitidieri,SE,Sim,RB,Favorável,Muito relevante,FÁBIO MITIDIERI
MPV 676/2015,30/09/15,PSD,Fernando Torres,BA,Sim,RB,Favorável,Muito relevante,FERNANDO TORRES
MPV 676/2015,30/09/15,PSD,Francisco Chapadinha,PA,Sim,RB,Favorável,Muito relevante,FRANCISCO CHAPADINHA
MPV 676/2015,30/09/15,PSD,Goulart,SP,Sim,RB,Favorável,Muito relevante,GOULART
MPV 676/2015,30/09/15,PSD,Herculano Passos,SP,Sim,RB,Favorável,Muito relevante,HERCULANO PASSOS
MPV 676/2015,30/09/15,PSD,Heuler Cruvinel,GO,Sim,RB,Favorável,Muito relevante,HEULER CRUVINEL
MPV 676/2015,30/09/15,PSD,Indio da Costa,RJ,Sim,RB,Favorável,Muito relevante,INDIO DA COSTA
MPV 676/2015,30/09/15,PSD,Irajá Abreu,TO,Sim,RB,Favorável,Muito relevante,IRAJÁ ABREU
MPV 676/2015,30/09/15,PSD,Jaime Martins,MG,Sim,RB,Favorável,Muito relevante,JAIME MARTINS
MPV 676/2015,30/09/15,PSD,João Rodrigues,SC,Sim,RB,Favorável,Muito relevante,JOÃO RODRIGUES
MPV 676/2015,30/09/15,PSD,Joaquim Passarinho,PA,Sim,RB,Favorável,Muito relevante,JOAQUIM PASSARINHO
MPV 676/2015,30/09/15,PSD,José Carlos Araújo,BA,Não,RB,Favorável,Muito relevante,JOSÉ CARLOS ARAÚJO
MPV 676/2015,30/09/15,PSD,José Nunes,BA,Sim,RB,Favorável,Muito relevante,JOSÉ NUNES
MPV 676/2015,30/09/15,PSD,Júlio Cesar,PI,Sim,RB,Favorável,Muito relevante,JÚLIO CESAR
MPV 676/2015,30/09/15,PSD,Marcos Montes,MG,Sim,RB,Favorável,Muito relevante,MARCOS MONTES
MPV 676/2015,30/09/15,PSD,Paulo Magalhães,BA,Não,RB,Favorável,Muito relevante,PAULO MAGALHÃES
MPV 676/2015,30/09/15,PSD,Rogério Rosso,DF,Sim,RB,Favorável,Muito relevante,ROGÉRIO ROSSO
MPV 676/2015,30/09/15,PSD,Sérgio Brito,BA,Sim,RB,Favorável,Muito relevante,SÉRGIO BRITO
MPV 676/2015,30/09/15,PSD,Sergio Zveiter,RJ,Sim,RB,Favorável,Muito relevante,SERGIO ZVEITER
MPV 676/2015,30/09/15,PSD,Sóstenes Cavalcante,RJ,Sim,RB,Favorável,Muito relevante,SÓSTENES CAVALCANTE
MPV 676/2015,30/09/15,PSDB,Alexandre Baldy,GO,Sim,RB,Favorável,Muito relevante,ALEXANDRE BALDY
MPV 676/2015,30/09/15,PSDB,Antonio Imbassahy,BA,Sim,RB,Favorável,Muito relevante,ANTONIO IMBASSAHY
MPV 676/2015,30/09/15,PSDB,Arthur Virgílio Bisneto,AM,Sim,RB,Favorável,Muito relevante,ARTHUR VIRGÍLIO BISNETO
MPV 676/2015,30/09/15,PSDB,Betinho Gomes,PE,Sim,RB,Favorável,Muito relevante,BETINHO GOMES
MPV 676/2015,30/09/15,PSDB,Bonifácio de Andrada,MG,Sim,RB,Favorável,Muito relevante,BONIFÁCIO DE ANDRADA
MPV 676/2015,30/09/15,PSDB,Bruna Furlan,SP,Sim,RB,Favorável,Muito relevante,BRUNA FURLAN
MPV 676/2015,30/09/15,PSDB,Bruno Covas,SP,Sim,RB,Favorável,Muito relevante,BRUNO COVAS
MPV 676/2015,30/09/15,PSDB,Caio Narcio,MG,Sim,RB,Favorável,Muito relevante,CAIO NARCIO
MPV 676/2015,30/09/15,PSDB,Célio Silveira,GO,Sim,RB,Favorável,Muito relevante,CÉLIO SILVEIRA
MPV 676/2015,30/09/15,PSDB,Daniel Coelho,PE,Sim,RB,Favorável,Muito relevante,DANIEL COELHO
MPV 676/2015,30/09/15,PSDB,Delegado Waldir,GO,Sim,RB,Favorável,Muito relevante,DELEGADO WALDIR
MPV 676/2015,30/09/15,PSDB,Eduardo Barbosa,MG,Sim,RB,Favorável,Muito relevante,EDUARDO BARBOSA
MPV 676/2015,30/09/15,PSDB,Eduardo Cury,SP,Sim,RB,Favorável,Muito relevante,EDUARDO CURY
MPV 676/2015,30/09/15,PSDB,Fábio Sousa,GO,Sim,RB,Favorável,Muito relevante,FÁBIO SOUSA
MPV 676/2015,30/09/15,PSDB,Giuseppe Vecci,GO,Sim,RB,Favorável,Muito relevante,GIUSEPPE VECCI
MPV 676/2015,30/09/15,PSDB,Izalci,DF,Sim,RB,Favorável,Muito relevante,IZALCI
MPV 676/2015,30/09/15,PSDB,João Campos,GO,Sim,RB,Favorável,Muito relevante,JOÃO CAMPOS
MPV 676/2015,30/09/15,PSDB,João Castelo,MA,Sim,RB,Favorável,Muito relevante,JOÃO CASTELO
MPV 676/2015,30/09/15,PSDB,João Gualberto,BA,Sim,RB,Favorável,Muito relevante,JOÃO GUALBERTO
MPV 676/2015,30/09/15,PSDB,João Paulo Papa,SP,Sim,RB,Favorável,Muito relevante,JOÃO PAULO PAPA
MPV 676/2015,30/09/15,PSDB,Jutahy Junior,BA,Sim,RB,Favorável,Muito relevante,JUTAHY JUNIOR
MPV 676/2015,30/09/15,PSDB,Lobbe Neto,SP,Sim,RB,Favorável,Muito relevante,LOBBE NETO
MPV 676/2015,30/09/15,PSDB,Luiz Carlos Hauly,PR,Sim,RB,Favorável,Muito relevante,LUIZ CARLOS HAULY
MPV 676/2015,30/09/15,PSDB,Marco Tebaldi,SC,Sim,RB,Favorável,Muito relevante,MARCO TEBALDI
MPV 676/2015,30/09/15,PSDB,Marcus Pestana,MG,Sim,RB,Favorável,Muito relevante,MARCUS PESTANA
MPV 676/2015,30/09/15,PSDB,Max Filho,ES,Sim,RB,Favorável,Muito relevante,MAX FILHO
MPV 676/2015,30/09/15,PSDB,Miguel Haddad,SP,Sim,RB,Favorável,Muito relevante,MIGUEL HADDAD
MPV 676/2015,30/09/15,PSDB,Nilson Pinto,PA,Sim,RB,Favorável,Muito relevante,NILSON PINTO
MPV 676/2015,30/09/15,PSDB,Pedro Cunha Lima,PB,Sim,RB,Favorável,Muito relevante,PEDRO CUNHA LIMA
MPV 676/2015,30/09/15,PSDB,Raimundo Gomes de Matos,CE,Sim,RB,Favorável,Muito relevante,RAIMUNDO GOMES DE MATOS
MPV 676/2015,30/09/15,PSDB,Ricardo Tripoli,SP,Sim,RB,Favorável,Muito relevante,RICARDO TRIPOLI
MPV 676/2015,30/09/15,PSDB,Rocha,AC,Sim,RB,Favorável,Muito relevante,ROCHA
MPV 676/2015,30/09/15,PSDB,Rodrigo de Castro,MG,Sim,RB,Favorável,Muito relevante,RODRIGO DE CASTRO
MPV 676/2015,30/09/15,PSDB,Rogério Marinho,RN,Sim,RB,Favorável,Muito relevante,ROGÉRIO MARINHO
MPV 676/2015,30/09/15,PSDB,Rossoni,PR,Sim,RB,Favorável,Muito relevante,ROSSONI
MPV 676/2015,30/09/15,PSDB,Samuel Moreira,SP,Não,RB,Favorável,Muito relevante,SAMUEL MOREIRA
MPV 676/2015,30/09/15,PSDB,Shéridan,RR,Sim,RB,Favorável,Muito relevante,SHÉRIDAN
MPV 676/2015,30/09/15,PSDB,Silvio Torres,SP,Sim,RB,Favorável,Muito relevante,SILVIO TORRES
MPV 676/2015,30/09/15,PSDB,Vanderlei Macris,SP,Sim,RB,Favorável,Muito relevante,VANDERLEI MACRIS
MPV 676/2015,30/09/15,PSDB,Vitor Lippi,SP,Sim,RB,Favorável,Muito relevante,VITOR LIPPI
MPV 676/2015,30/09/15,PSDC,Aluisio Mendes,MA,Não,RB,Favorável,Muito relevante,ALUISIO MENDES
MPV 676/2015,30/09/15,PSDC,Luiz Carlos Ramos,RJ,Não,RB,Favorável,Muito relevante,LUIZ CARLOS RAMOS
MPV 676/2015,30/09/15,PSL,Macedo,CE,Não,RB,Favorável,Muito relevante,MACEDO
MPV 676/2015,30/09/15,PSOL,Chico Alencar,RJ,Sim,RB,Favorável,Muito relevante,CHICO ALENCAR
MPV 676/2015,30/09/15,PSOL,Edmilson Rodrigues,PA,Sim,RB,Favorável,Muito relevante,EDMILSON RODRIGUES
MPV 676/2015,30/09/15,PSOL,Glauber Braga,RJ,Sim,RB,Favorável,Muito relevante,GLAUBER BRAGA
MPV 676/2015,30/09/15,PSOL,Ivan Valente,SP,Sim,RB,Favorável,Muito relevante,IVAN VALENTE
MPV 676/2015,30/09/15,PSOL,Jean Wyllys,RJ,Sim,RB,Favorável,Muito relevante,JEAN WYLLYS
MPV 676/2015,30/09/15,PT,Adelmo Carneiro Leão,MG,Não,RB,Favorável,Muito relevante,ADELMO CARNEIRO LEÃO
MPV 676/2015,30/09/15,PT,Afonso Florence,BA,Não,RB,Favorável,Muito relevante,AFONSO FLORENCE
MPV 676/2015,30/09/15,PT,Ana Perugini,SP,Não,RB,Favorável,Muito relevante,ANA PERUGINI
MPV 676/2015,30/09/15,PT,Andres Sanchez,SP,Não,RB,Favorável,Muito relevante,ANDRES SANCHEZ
MPV 676/2015,30/09/15,PT,Angelim,AC,Não,RB,Favorável,Muito relevante,ANGELIM
MPV 676/2015,30/09/15,PT,Arlindo Chinaglia,SP,Não,RB,Favorável,Muito relevante,ARLINDO CHINAGLIA
MPV 676/2015,30/09/15,PT,Assis Carvalho,PI,Não,RB,Favorável,Muito relevante,ASSIS CARVALHO
MPV 676/2015,30/09/15,PT,Assis do Couto,PR,Abstenção,RB,Favorável,Muito relevante,ASSIS DO COUTO
MPV 676/2015,30/09/15,PT,Benedita da Silva,RJ,Não,RB,Favorável,Muito relevante,BENEDITA DA SILVA
MPV 676/2015,30/09/15,PT,Beto Faro,PA,Não,RB,Favorável,Muito relevante,BETO FARO
MPV 676/2015,30/09/15,PT,Caetano,BA,Não,RB,Favorável,Muito relevante,CAETANO
MPV 676/2015,30/09/15,PT,Carlos Zarattini,SP,Não,RB,Favorável,Muito relevante,CARLOS ZARATTINI
MPV 676/2015,30/09/15,PT,Chico D Angelo,RJ,Não,RB,Favorável,Muito relevante,CHICO D ANGELO
MPV 676/2015,30/09/15,PT,Décio Lima,SC,Não,RB,Favorável,Muito relevante,DÉCIO LIMA
MPV 676/2015,30/09/15,PT,Enio Verri,PR,Não,RB,Favorável,Muito relevante,ENIO VERRI
MPV 676/2015,30/09/15,PT,Erika Kokay,DF,Sim,RB,Favorável,Muito relevante,ERIKA KOKAY
MPV 676/2015,30/09/15,PT,Fernando Marroni,RS,Não,RB,Favorável,Muito relevante,FERNANDO MARRONI
MPV 676/2015,30/09/15,PT,Gabriel Guimarães,MG,Não,RB,Favorável,Muito relevante,GABRIEL GUIMARÃES
MPV 676/2015,30/09/15,PT,Helder Salomão,ES,Não,RB,Favorável,Muito relevante,HELDER SALOMÃO
MPV 676/2015,30/09/15,PT,Henrique Fontana,RS,Não,RB,Favorável,Muito relevante,HENRIQUE FONTANA
MPV 676/2015,30/09/15,PT,João Daniel,SE,Sim,RB,Favorável,Muito relevante,JOÃO DANIEL
MPV 676/2015,30/09/15,PT,José Airton Cirilo,CE,Não,RB,Favorável,Muito relevante,JOSÉ AIRTON CIRILO
MPV 676/2015,30/09/15,PT,José Guimarães,CE,Não,RB,Favorável,Muito relevante,JOSÉ GUIMARÃES
MPV 676/2015,30/09/15,PT,Leo de Brito,AC,Não,RB,Favorável,Muito relevante,LEO DE BRITO
MPV 676/2015,30/09/15,PT,Leonardo Monteiro,MG,Não,RB,Favorável,Muito relevante,LEONARDO MONTEIRO
MPV 676/2015,30/09/15,PT,Luiz Couto,PB,Não,RB,Favorável,Muito relevante,LUIZ COUTO
MPV 676/2015,30/09/15,PT,Luiz Sérgio,RJ,Não,RB,Favorável,Muito relevante,LUIZ SÉRGIO
MPV 676/2015,30/09/15,PT,Luizianne Lins,CE,Não,RB,Favorável,Muito relevante,LUIZIANNE LINS
MPV 676/2015,30/09/15,PT,Marcon,RS,Não,RB,Favorável,Muito relevante,MARCON
MPV 676/2015,30/09/15,PT,Margarida Salomão,MG,Não,RB,Favorável,Muito relevante,MARGARIDA SALOMÃO
MPV 676/2015,30/09/15,PT,Maria do Rosário,RS,Não,RB,Favorável,Muito relevante,MARIA DO ROSÁRIO
MPV 676/2015,30/09/15,PT,Moema Gramacho,BA,Não,RB,Favorável,Muito relevante,MOEMA GRAMACHO
MPV 676/2015,30/09/15,PT,Nilto Tatto,SP,Não,RB,Favorável,Muito relevante,NILTO TATTO
MPV 676/2015,30/09/15,PT,Odorico Monteiro,CE,Não,RB,Favorável,Muito relevante,ODORICO MONTEIRO
MPV 676/2015,30/09/15,PT,Padre João,MG,Não,RB,Favorável,Muito relevante,PADRE JOÃO
MPV 676/2015,30/09/15,PT,Paulão,AL,Não,RB,Favorável,Muito relevante,PAULÃO
MPV 676/2015,30/09/15,PT,Paulo Pimenta,RS,Não,RB,Favorável,Muito relevante,PAULO PIMENTA
MPV 676/2015,30/09/15,PT,Paulo Teixeira,SP,Não,RB,Favorável,Muito relevante,PAULO TEIXEIRA
MPV 676/2015,30/09/15,PT,Pedro Uczai,SC,Não,RB,Favorável,Muito relevante,PEDRO UCZAI
MPV 676/2015,30/09/15,PT,Professora Marcivania,AP,Não,RB,Favorável,Muito relevante,PROFESSORA MARCIVANIA
MPV 676/2015,30/09/15,PT,Reginaldo Lopes,MG,Não,RB,Favorável,Muito relevante,REGINALDO LOPES
MPV 676/2015,30/09/15,PT,Rubens Otoni,GO,Não,RB,Favorável,Muito relevante,RUBENS OTONI
MPV 676/2015,30/09/15,PT,Ságuas Moraes,MT,Não,RB,Favorável,Muito relevante,SÁGUAS MORAES
MPV 676/2015,30/09/15,PT,Toninho Wandscheer,PR,Não,RB,Favorável,Muito relevante,TONINHO WANDSCHEER
MPV 676/2015,30/09/15,PT,Valmir Assunção,BA,Sim,RB,Favorável,Muito relevante,VALMIR ASSUNÇÃO
MPV 676/2015,30/09/15,PT,Valmir Prascidelli,SP,Não,RB,Favorável,Muito relevante,VALMIR PRASCIDELLI
MPV 676/2015,30/09/15,PT,Vicente Candido,SP,Não,RB,Favorável,Muito relevante,VICENTE CANDIDO
MPV 676/2015,30/09/15,PT,Vicentinho,SP,Não,RB,Favorável,Muito relevante,VICENTINHO
MPV 676/2015,30/09/15,PT,Wadih Damous,RJ,Não,RB,Favorável,Muito relevante,WADIH DAMOUS
MPV 676/2015,30/09/15,PT,Waldenor Pereira,BA,Não,RB,Favorável,Muito relevante,WALDENOR PEREIRA
MPV 676/2015,30/09/15,PT,Weliton Prado,MG,Sim,RB,Favorável,Muito relevante,WELITON PRADO
MPV 676/2015,30/09/15,PT,Zé Carlos,MA,Sim,RB,Favorável,Muito relevante,ZÉ CARLOS
MPV 676/2015,30/09/15,PT,Zé Geraldo,PA,Não,RB,Favorável,Muito relevante,ZÉ GERALDO
MPV 676/2015,30/09/15,PT,Zeca Dirceu,PR,Não,RB,Favorável,Muito relevante,ZECA DIRCEU
MPV 676/2015,30/09/15,PTB,Adelson Barreto,SE,Sim,RB,Favorável,Muito relevante,ADELSON BARRETO
MPV 676/2015,30/09/15,PTB,Alex Canziani,PR,Não,RB,Favorável,Muito relevante,ALEX CANZIANI
MPV 676/2015,30/09/15,PTB,Antonio Brito,BA,Sim,RB,Favorável,Muito relevante,ANTONIO BRITO
MPV 676/2015,30/09/15,PTB,Arnaldo Faria de Sá,SP,Sim,RB,Favorável,Muito relevante,ARNALDO FARIA DE SÁ
MPV 676/2015,30/09/15,PTB,Arnon Bezerra,CE,Não,RB,Favorável,Muito relevante,ARNON BEZERRA
MPV 676/2015,30/09/15,PTB,Benito Gama,BA,Sim,RB,Favorável,Muito relevante,BENITO GAMA
MPV 676/2015,30/09/15,PTB,Deley,RJ,Sim,RB,Favorável,Muito relevante,DELEY
MPV 676/2015,30/09/15,PTB,Eros Biondini,MG,Sim,RB,Favorável,Muito relevante,EROS BIONDINI
MPV 676/2015,30/09/15,PTB,Jorge Côrte Real,PE,Não,RB,Favorável,Muito relevante,JORGE CÔRTE REAL
MPV 676/2015,30/09/15,PTB,Jovair Arantes,GO,Sim,RB,Favorável,Muito relevante,JOVAIR ARANTES
MPV 676/2015,30/09/15,PTB,Nelson Marquezelli,SP,Não,RB,Favorável,Muito relevante,NELSON MARQUEZELLI
MPV 676/2015,30/09/15,PTB,Nilton Capixaba,RO,Sim,RB,Favorável,Muito relevante,NILTON CAPIXABA
MPV 676/2015,30/09/15,PTB,Paes Landim,PI,Não,RB,Favorável,Muito relevante,PAES LANDIM
MPV 676/2015,30/09/15,PTB,Pedro Fernandes,MA,Sim,RB,Favorável,Muito relevante,PEDRO FERNANDES
MPV 676/2015,30/09/15,PTB,Ricardo Teobaldo,PE,Não,RB,Favorável,Muito relevante,RICARDO TEOBALDO
MPV 676/2015,30/09/15,PTB,Ronaldo Nogueira,RS,Sim,RB,Favorável,Muito relevante,RONALDO NOGUEIRA
MPV 676/2015,30/09/15,PTB,Walney Rocha,RJ,Sim,RB,Favorável,Muito relevante,WALNEY ROCHA
MPV 676/2015,30/09/15,PTB,Wilson Filho,PB,Não,RB,Favorável,Muito relevante,WILSON FILHO
MPV 676/2015,30/09/15,PTB,Zeca Cavalcanti,PE,Não,RB,Favorável,Muito relevante,ZECA CAVALCANTI
MPV 676/2015,30/09/15,PTC,Brunny,MG,Não,RB,Favorável,Muito relevante,BRUNNY
MPV 676/2015,30/09/15,PTC,Uldurico Junior,BA,Não,RB,Favorável,Muito relevante,ULDURICO JUNIOR
MPV 676/2015,30/09/15,PTdoB,Luis Tibé,MG,Não,RB,Favorável,Muito relevante,LUIS TIBÉ
MPV 676/2015,30/09/15,PTdoB,Pastor Franklin,MG,Sim,RB,Favorável,Muito relevante,PASTOR FRANKLIN
MPV 676/2015,30/09/15,PTN,Bacelar,BA,Não,RB,Favorável,Muito relevante,BACELAR
MPV 676/2015,30/09/15,PTN,Christiane de Souza Yared,PR,Não,RB,Favorável,Muito relevante,CHRISTIANE DE SOUZA YARED
MPV 676/2015,30/09/15,PTN,Delegado Edson Moreira,MG,Não,RB,Favorável,Muito relevante,DELEGADO EDSON MOREIRA
MPV 676/2015,30/09/15,PTN,Renata Abreu,SP,Não,RB,Favorável,Muito relevante,RENATA ABREU
MPV 676/2015,30/09/15,PV,Dr. Sinval Malheiros,SP,Sim,RB,Favorável,Muito relevante,DR. SINVAL MALHEIROS
MPV 676/2015,30/09/15,PV,Evandro Gussi,SP,Sim,RB,Favorável,Muito relevante,EVANDRO GUSSI
MPV 676/2015,30/09/15,PV,Fábio Ramalho,MG,Não,RB,Favorável,Muito relevante,FÁBIO RAMALHO
MPV 676/2015,30/09/15,PV,Leandre,PR,Sim,RB,Favorável,Muito relevante,LEANDRE
MPV 676/2015,30/09/15,PV,Roberto de Lucena,SP,Sim,RB,Favorável,Muito relevante,ROBERTO DE LUCENA
MPV 676/2015,30/09/15,PV,Sarney Filho,MA,Não,RB,Favorável,Muito relevante,SARNEY FILHO
MPV 676/2015,30/09/15,PV,Victor Mendes,MA,Sim,RB,Favorável,Muito relevante,VICTOR MENDES
MPV 676/2015,30/09/15,REDE,Alessandro Molon,RJ,Sim,RB,Favorável,Muito relevante,ALESSANDRO MOLON
MPV 676/2015,30/09/15,REDE,Miro Teixeira,RJ,Sim,RB,Favorável,Muito relevante,MIRO TEIXEIRA
MPV 676/2015,30/09/15,S.Part.,Cabo Daciolo,RJ,Sim,RB,Favorável,Muito relevante,CABO DACIOLO
MPV 676/2015,30/09/15,Solidariedade,Arthur Oliveira Maia,BA,Sim,RB,Favorável,Muito relevante,ARTHUR OLIVEIRA MAIA
MPV 676/2015,30/09/15,Solidariedade,Augusto Carvalho,DF,Sim,RB,Favorável,Muito relevante,AUGUSTO CARVALHO
MPV 676/2015,30/09/15,Solidariedade,Augusto Coutinho,PE,Sim,RB,Favorável,Muito relevante,AUGUSTO COUTINHO
MPV 676/2015,30/09/15,Solidariedade,Aureo,RJ,Sim,RB,Favorável,Muito relevante,AUREO
MPV 676/2015,30/09/15,Solidariedade,Carlos Manato,ES,Sim,RB,Favorável,Muito relevante,CARLOS MANATO
MPV 676/2015,30/09/15,Solidariedade,Elizeu Dionizio,MS,Sim,RB,Favorável,Muito relevante,ELIZEU DIONIZIO
MPV 676/2015,30/09/15,Solidariedade,Expedito Netto,RO,Sim,RB,Favorável,Muito relevante,EXPEDITO NETTO
MPV 676/2015,30/09/15,Solidariedade,Fernando Francischini,PR,Sim,RB,Favorável,Muito relevante,FERNANDO FRANCISCHINI
MPV 676/2015,30/09/15,Solidariedade,JHC,AL,Sim,RB,Favorável,Muito relevante,JHC
MPV 676/2015,30/09/15,Solidariedade,Lucas Vergilio,GO,Sim,RB,Favorável,Muito relevante,LUCAS VERGILIO
MPV 676/2015,30/09/15,Solidariedade,Mainha,PI,Não,RB,Favorável,Muito relevante,MAINHA
MPV 676/2015,30/09/15,Solidariedade,Paulo Pereira da Silva,SP,Sim,RB,Favorável,Muito relevante,PAULO PEREIRA DA SILVA
MPV 676/2015,30/09/15,Solidariedade,Zé Silva,MG,Sim,RB,Favorável,Muito relevante,ZÉ SILVA
PL 1057/2007,26/08/15,DEM,Alberto Fraga,DF,Sim,Cimi,Desfavorável,Pouco relevante,ALBERTO FRAGA
PL 1057/2007,26/08/15,DEM,Alexandre Leite,SP,Sim,Cimi,Desfavorável,Pouco relevante,ALEXANDRE LEITE
PL 1057/2007,26/08/15,DEM,Carlos Melles,MG,Sim,Cimi,Desfavorável,Pouco relevante,CARLOS MELLES
PL 1057/2007,26/08/15,DEM,Eli Corrêa Filho,SP,Sim,Cimi,Desfavorável,Pouco relevante,ELI CORRÊA FILHO
PL 1057/2007,26/08/15,DEM,Elmar Nascimento,BA,Sim,Cimi,Desfavorável,Pouco relevante,ELMAR NASCIMENTO
PL 1057/2007,26/08/15,DEM,Felipe Maia,RN,Sim,Cimi,Desfavorável,Pouco relevante,FELIPE MAIA
PL 1057/2007,26/08/15,DEM,Hélio Leite,PA,Sim,Cimi,Desfavorável,Pouco relevante,HÉLIO LEITE
PL 1057/2007,26/08/15,DEM,Jorge Tadeu Mudalen,SP,Sim,Cimi,Desfavorável,Pouco relevante,JORGE TADEU MUDALEN
PL 1057/2007,26/08/15,DEM,José Carlos Aleluia,BA,Não,Cimi,Desfavorável,Pouco relevante,JOSÉ CARLOS ALELUIA
PL 1057/2007,26/08/15,DEM,Mandetta,MS,Sim,Cimi,Desfavorável,Pouco relevante,MANDETTA
PL 1057/2007,26/08/15,DEM,Marcelo Aguiar,SP,Sim,Cimi,Desfavorável,Pouco relevante,MARCELO AGUIAR
PL 1057/2007,26/08/15,DEM,Mendonça Filho,PE,Sim,Cimi,Desfavorável,Pouco relevante,MENDONÇA FILHO
PL 1057/2007,26/08/15,DEM,Misael Varella,MG,Sim,Cimi,Desfavorável,Pouco relevante,MISAEL VARELLA
PL 1057/2007,26/08/15,DEM,Moroni Torgan,CE,Sim,Cimi,Desfavorável,Pouco relevante,MORONI TORGAN
PL 1057/2007,26/08/15,DEM,Paulo Azi,BA,Sim,Cimi,Desfavorável,Pouco relevante,PAULO AZI
PL 1057/2007,26/08/15,DEM,Professora Dorinha Seabra Rezende,TO,Sim,Cimi,Desfavorável,Pouco relevante,PROFESSORA DORINHA SEABRA REZENDE
PL 1057/2007,26/08/15,DEM,Rodrigo Maia,RJ,Sim,Cimi,Desfavorável,Pouco relevante,RODRIGO MAIA
PL 1057/2007,26/08/15,PCdoB,Aliel Machado,PR,Não,Cimi,Desfavorável,Pouco relevante,ALIEL MACHADO
PL 1057/2007,26/08/15,PCdoB,Carlos Eduardo Cadoca,PE,Não,Cimi,Desfavorável,Pouco relevante,CARLOS EDUARDO CADOCA
PL 1057/2007,26/08/15,PCdoB,Chico Lopes,CE,Não,Cimi,Desfavorável,Pouco relevante,CHICO LOPES
PL 1057/2007,26/08/15,PCdoB,Daniel Almeida,BA,Não,Cimi,Desfavorável,Pouco relevante,DANIEL ALMEIDA
PL 1057/2007,26/08/15,PCdoB,Davidson Magalhães,BA,Não,Cimi,Desfavorável,Pouco relevante,DAVIDSON MAGALHÃES
PL 1057/2007,26/08/15,PCdoB,Jandira Feghali,RJ,Não,Cimi,Desfavorável,Pouco relevante,JANDIRA FEGHALI
PL 1057/2007,26/08/15,PCdoB,Jô Moraes,MG,Não,Cimi,Desfavorável,Pouco relevante,JÔ MORAES
PL 1057/2007,26/08/15,PCdoB,Luciana Santos,PE,Não,Cimi,Desfavorável,Pouco relevante,LUCIANA SANTOS
PL 1057/2007,26/08/15,PCdoB,Orlando Silva,SP,Não,Cimi,Desfavorável,Pouco relevante,ORLANDO SILVA
PL 1057/2007,26/08/15,PCdoB,Rubens Pereira Júnior,MA,Não,Cimi,Desfavorável,Pouco relevante,RUBENS PEREIRA JÚNIOR
PL 1057/2007,26/08/15,PCdoB,Wadson Ribeiro,MG,Não,Cimi,Desfavorável,Pouco relevante,WADSON RIBEIRO
PL 1057/2007,26/08/15,PDT,Abel Mesquita Jr.,RR,Sim,Cimi,Desfavorável,Pouco relevante,ABEL MESQUITA JR.
PL 1057/2007,26/08/15,PDT,Afonso Motta,RS,Sim,Cimi,Desfavorável,Pouco relevante,AFONSO MOTTA
PL 1057/2007,26/08/15,PDT,André Figueiredo,CE,Sim,Cimi,Desfavorável,Pouco relevante,ANDRÉ FIGUEIREDO
PL 1057/2007,26/08/15,PDT,Dagoberto,MS,Sim,Cimi,Desfavorável,Pouco relevante,DAGOBERTO
PL 1057/2007,26/08/15,PDT,Damião Feliciano,PB,Sim,Cimi,Desfavorável,Pouco relevante,DAMIÃO FELICIANO
PL 1057/2007,26/08/15,PDT,Félix Mendonça Júnior,BA,Sim,Cimi,Desfavorável,Pouco relevante,FÉLIX MENDONÇA JÚNIOR
PL 1057/2007,26/08/15,PDT,Flávia Morais,GO,Sim,Cimi,Desfavorável,Pouco relevante,FLÁVIA MORAIS
PL 1057/2007,26/08/15,PDT,Giovani Cherini,RS,Sim,Cimi,Desfavorável,Pouco relevante,GIOVANI CHERINI
PL 1057/2007,26/08/15,PDT,Major Olimpio,SP,Sim,Cimi,Desfavorável,Pouco relevante,MAJOR OLIMPIO
PL 1057/2007,26/08/15,PDT,Marcelo Matos,RJ,Sim,Cimi,Desfavorável,Pouco relevante,MARCELO MATOS
PL 1057/2007,26/08/15,PDT,Marcos Rogério,RO,Sim,Cimi,Desfavorável,Pouco relevante,MARCOS ROGÉRIO
PL 1057/2007,26/08/15,PDT,Mário Heringer,MG,Sim,Cimi,Desfavorável,Pouco relevante,MÁRIO HERINGER
PL 1057/2007,26/08/15,PDT,Pompeo de Mattos,RS,Sim,Cimi,Desfavorável,Pouco relevante,POMPEO DE MATTOS
PL 1057/2007,26/08/15,PDT,Roberto Góes,AP,Sim,Cimi,Desfavorável,Pouco relevante,ROBERTO GÓES
PL 1057/2007,26/08/15,PDT,Ronaldo Lessa,AL,Abstenção,Cimi,Desfavorável,Pouco relevante,RONALDO LESSA
PL 1057/2007,26/08/15,PDT,Sergio Vidigal,ES,Sim,Cimi,Desfavorável,Pouco relevante,SERGIO VIDIGAL
PL 1057/2007,26/08/15,PDT,Subtenente Gonzaga,MG,Sim,Cimi,Desfavorável,Pouco relevante,SUBTENENTE GONZAGA
PL 1057/2007,26/08/15,PDT,Weverton Rocha,MA,Sim,Cimi,Desfavorável,Pouco relevante,WEVERTON ROCHA
